lat_wrf,lon_wrf,temperatura,viento,lluvia
40.13461,5.3715515,26.9,41.6,0.0
40.129463,5.431793,26.8,41.6,0.0
40.124283,5.4920654,26.8,40.8,0.0
40.11907,5.552307,26.7,39.1,0.0
40.113823,5.612549,26.6,37.4,0.0
40.108543,5.67276,26.6,36.2,0.0
40.10322,5.732971,26.5,34.9,0.0
40.097866,5.793152,26.5,35.1,0.0
40.092487,5.853363,26.4,34.4,0.0
40.08707,5.9135437,26.5,35.7,0.0
40.081608,5.973694,26.3,29.2,0.0
40.076115,6.0338745,26.2,25.2,0.0
40.0706,6.0940247,26.1,23.5,0.0
40.06505,6.1541443,26.2,22.3,0.0
40.111057,-13.161438,20.7,47.8,0.0
40.116623,-13.101257,20.7,47.9,0.0
40.12215,-13.041077,20.6,46.7,0.0
40.127647,-12.9808655,20.4,43.9,0.0
40.13311,-12.920654,20.2,41.4,0.0
40.13853,-12.860413,20.2,41.2,0.0
40.14392,-12.800201,20.2,40.4,0.0
40.14928,-12.739929,20.2,40.2,0.0
40.1546,-12.6796875,20.3,40.3,0.0
40.159885,-12.619415,20.3,40.8,0.0
40.16514,-12.559143,20.3,41.1,0.0
40.170345,-12.498871,20.3,41.1,0.0
40.17553,-12.438568,20.3,40.9,0.0
40.180683,-12.378265,20.3,41.0,0.0
40.185795,-12.317932,20.3,41.0,0.0
40.190876,-12.257599,20.3,40.8,0.0
40.19591,-12.197266,20.3,41.6,0.0
40.20092,-12.136932,20.5,42.8,0.0
40.2059,-12.076569,20.5,42.2,0.0
40.210835,-12.016205,20.6,41.8,0.0
40.215744,-11.955811,20.6,41.9,0.0
40.220615,-11.895447,20.6,42.0,0.0
40.22545,-11.835022,20.5,41.7,0.0
40.23025,-11.774628,20.5,41.2,0.0
40.235023,-11.714203,20.5,40.8,0.0
40.239742,-11.653778,20.4,40.4,0.0
40.244442,-11.593353,20.4,40.2,0.0
40.24911,-11.532898,20.4,40.2,0.0
40.25373,-11.472473,20.3,40.6,0.0
40.258316,-11.411987,20.3,41.1,0.0
40.26288,-11.351532,20.3,41.7,0.0
40.267403,-11.291046,20.3,42.2,0.0
40.27189,-11.23056,20.4,42.7,0.0
40.27634,-11.170074,20.6,43.2,0.0
40.28076,-11.109558,20.8,43.3,0.0
40.285137,-11.049042,20.9,43.0,0.0
40.289494,-10.988525,21.1,42.4,0.0
40.2938,-10.9279785,21.1,41.6,0.0
40.29808,-10.867432,21.0,40.6,0.0
40.302334,-10.806885,20.9,39.7,0.0
40.306534,-10.746338,20.7,39.2,0.0
40.3107,-10.6857605,20.6,39.2,0.0
40.314854,-10.625183,20.5,39.5,0.0
40.318947,-10.564606,20.4,40.0,0.0
40.323017,-10.504028,20.4,40.6,0.0
40.327053,-10.44342,20.5,41.1,0.0
40.331055,-10.3828125,20.7,41.5,0.0
40.335014,-10.322205,20.9,41.7,0.0
40.338947,-10.261597,21.0,41.6,0.0
40.342834,-10.200958,21.2,41.4,0.0
40.346706,-10.14032,21.4,41.5,0.0
40.350533,-10.079681,21.5,41.7,0.0
40.354317,-10.019012,21.6,41.6,0.0
40.35807,-9.958374,21.6,40.8,0.0
40.36179,-9.897705,21.6,39.3,0.0
40.365475,-9.837006,21.4,37.6,0.0
40.369118,-9.776337,21.1,36.3,0.0
40.372734,-9.715637,20.8,35.6,0.0
40.37631,-9.654938,20.7,35.1,0.0
40.379852,-9.594238,20.7,34.8,0.0
40.383366,-9.533539,20.7,34.7,0.0
40.386833,-9.472809,20.8,35.0,0.0
40.390278,-9.412079,21.1,35.4,0.0
40.39368,-9.351349,21.6,34.9,0.0
40.39705,-9.290619,22.0,33.3,0.0
40.400387,-9.229889,21.4,31.2,0.0
40.40368,-9.169128,20.2,30.1,0.0
40.406944,-9.108368,20.7,30.9,0.0
40.410175,-9.047607,20.8,30.6,0.0
40.413364,-8.986816,21.3,30.4,0.0
40.416523,-8.926056,22.2,29.7,0.0
40.419643,-8.865265,23.2,26.8,0.0
40.42274,-8.804474,27.9,17.7,0.0
40.425785,-8.743683,27.7,14.8,0.0
40.42881,-8.682892,27.8,17.4,0.0
40.43179,-8.62207,28.4,17.6,0.0
40.43474,-8.561249,27.5,16.2,0.0
40.437645,-8.500427,27.0,13.5,0.0
40.440525,-8.439606,31.9,10.8,0.0
40.44338,-8.378784,32.4,26.9,0.0
40.446186,-8.317932,31.1,27.4,0.0
40.448956,-8.257111,30.4,27.3,0.0
40.45168,-8.196259,29.6,24.0,0.0
40.45439,-8.1354065,28.3,19.1,0.0
40.457054,-8.074554,28.0,17.9,0.0
40.459686,-8.013672,28.6,20.8,0.0
40.46228,-7.95282,28.8,28.1,0.0
40.464844,-7.8919373,29.4,30.6,0.0
40.467365,-7.8310547,29.0,37.9,0.0
40.46986,-7.770172,29.1,38.2,0.0
40.472313,-7.7092896,28.6,40.7,0.0
40.47473,-7.6483765,27.7,37.8,0.0
40.47712,-7.587494,25.4,32.6,0.0
40.47946,-7.526581,23.4,27.3,0.0
40.48178,-7.4656677,22.7,22.0,0.0
40.484066,-7.4047546,22.6,17.4,0.0
40.4863,-7.3438416,23.0,22.0,0.0
40.48851,-7.2829285,23.9,27.2,0.0
40.490685,-7.2220154,23.4,25.9,0.0
40.492817,-7.161072,24.1,23.5,0.0
40.494915,-7.100128,24.1,23.3,0.0
40.496994,-7.0391846,24.1,23.6,0.0
40.499016,-6.978241,23.7,21.2,0.0
40.50102,-6.9172974,23.2,18.5,0.0
40.502975,-6.8563538,21.9,16.5,0.0
40.504906,-6.79541,21.8,14.6,0.0
40.5068,-6.734436,21.2,13.0,0.0
40.508656,-6.6734924,21.5,13.5,0.0
40.510475,-6.6125183,21.9,18.9,0.0
40.512264,-6.551544,23.8,25.0,0.0
40.51401,-6.49057,24.5,32.9,0.0
40.515724,-6.429596,23.9,40.5,0.0
40.5174,-6.368622,23.0,39.1,0.0
40.519047,-6.307617,21.9,31.7,0.0
40.520657,-6.246643,20.2,28.7,0.0
40.522236,-6.1856384,19.2,22.4,0.0
40.52377,-6.1246643,20.1,21.0,0.0
40.52527,-6.0636597,21.6,24.3,0.0
40.526745,-6.002655,21.9,27.7,0.0
40.528164,-5.9416504,22.8,25.6,0.0
40.529564,-5.8806458,22.8,32.3,0.0
40.530933,-5.819641,22.8,29.4,0.0
40.532257,-5.7586365,21.7,22.6,0.0
40.533546,-5.697632,18.9,13.4,0.0
40.534798,-5.6365967,18.3,11.8,0.0
40.53602,-5.575592,19.9,14.8,0.0
40.537205,-5.514557,20.6,23.0,0.0
40.538353,-5.4535522,20.2,25.0,0.0
40.53947,-5.392517,20.1,25.4,0.0
40.54054,-5.331482,20.3,26.9,0.0
40.541588,-5.2704773,19.9,29.4,0.0
40.542595,-5.209442,18.4,28.4,0.0
40.54357,-5.148407,16.1,19.1,0.0
40.544514,-5.087372,14.1,8.8,0.0
40.545414,-5.0263367,16.5,3.4,0.0
40.546276,-4.965271,16.6,7.1,0.0
40.547108,-4.904236,16.4,7.8,0.0
40.5479,-4.8432007,15.8,9.5,0.0
40.548664,-4.7821655,15.0,10.3,0.0
40.549397,-4.7211,14.4,13.2,0.0
40.55007,-4.6600647,16.3,15.0,0.0
40.55073,-4.5990295,18.6,23.7,0.0
40.551357,-4.537964,19.6,26.3,0.0
40.551937,-4.4769287,19.4,27.2,0.0
40.552486,-4.415863,19.9,30.3,0.0
40.552994,-4.354828,20.3,30.4,0.0
40.55347,-4.293762,20.9,22.1,0.0
40.553913,-4.2326965,20.5,22.9,0.0
40.554325,-4.1716614,19.4,11.7,0.0
40.554695,-4.1105957,22.2,12.2,0.0
40.55503,-4.04953,25.6,17.5,0.0
40.555332,-3.9884644,25.4,20.3,0.0
40.5556,-3.9274292,25.5,21.7,0.0
40.55583,-3.8663635,25.5,22.6,0.0
40.55602,-3.8052979,25.6,23.5,0.0
40.556183,-3.7442322,25.4,22.0,0.0
40.55631,-3.6831665,24.8,20.7,0.0
40.55639,-3.6221313,24.6,22.3,0.0
40.556446,-3.5610657,23.4,30.0,0.0
40.55647,-3.5,23.1,33.2,0.0
40.556446,-3.4389343,22.7,31.2,0.0
40.55639,-3.3778687,22.6,30.8,0.0
40.55631,-3.3168335,22.5,28.6,0.0
40.556183,-3.2557678,22.0,22.3,0.0
40.55602,-3.1947021,20.8,19.7,0.0
40.55583,-3.1336365,19.6,18.9,0.0
40.5556,-3.0725708,19.5,19.1,0.0
40.555332,-3.0115356,19.9,21.2,0.0
40.55503,-2.95047,19.8,27.6,0.0
40.554695,-2.8894043,19.3,32.9,0.0
40.554325,-2.8283386,19.2,35.6,0.0
40.553913,-2.7673035,19.5,34.4,0.0
40.55347,-2.7062378,19.9,26.7,0.0
40.552994,-2.645172,18.9,23.9,0.0
40.552486,-2.584137,18.6,27.8,0.0
40.551937,-2.5230713,18.8,25.7,0.0
40.551357,-2.4620361,19.1,22.3,0.0
40.55073,-2.4009705,19.3,16.0,0.0
40.55007,-2.3399353,19.3,19.7,0.0
40.549397,-2.2789001,19.8,19.9,0.0
40.548664,-2.2178345,18.9,20.2,0.0
40.5479,-2.1567993,17.9,18.7,0.0
40.547108,-2.0957642,16.5,15.5,0.0
40.546276,-2.034729,14.9,12.4,0.0
40.545414,-1.9736633,12.7,11.5,0.0
40.544514,-1.9126282,13.1,9.4,0.0
40.54357,-1.851593,13.3,9.1,0.0
40.542595,-1.7905579,13.7,9.2,0.0
40.541588,-1.7295227,12.7,7.5,0.0
40.54054,-1.6685181,12.5,3.5,0.0
40.53947,-1.6074829,14.0,3.8,0.0
40.538353,-1.5464478,14.6,7.3,0.0
40.537205,-1.4854431,15.6,12.6,0.0
40.53602,-1.424408,16.3,14.8,0.0
40.534798,-1.3634033,17.6,13.1,0.0
40.533546,-1.3023682,18.3,10.0,0.0
40.532257,-1.2413635,19.0,13.0,0.0
40.530933,-1.1803589,17.6,11.7,0.0
40.529564,-1.1193542,17.0,10.3,0.0
40.528164,-1.0583496,17.2,8.9,0.0
40.526745,-0.997345,17.0,10.3,0.0
40.52527,-0.93634033,15.4,10.3,0.0
40.52377,-0.8753357,14.2,7.8,0.0
40.522236,-0.8143616,14.5,5.8,0.0
40.520657,-0.75335693,14.7,5.8,0.0
40.519047,-0.6923828,14.2,4.4,0.0
40.5174,-0.6313782,13.1,2.5,0.0
40.515724,-0.57040405,12.8,4.9,0.0
40.51401,-0.50942993,12.6,8.6,0.0
40.512264,-0.4484558,11.9,11.9,0.0
40.510475,-0.3874817,14.2,15.0,0.0
40.508656,-0.32650757,15.9,17.1,0.0
40.5068,-0.26556396,15.9,15.3,0.0
40.504906,-0.20458984,15.2,13.5,0.0
40.502975,-0.14364624,13.7,11.5,0.0
40.50102,-0.08270264,14.6,12.7,0.0
40.499016,-0.021759033,18.0,22.1,0.0
40.496994,0.03918457,20.4,27.4,0.0
40.494915,0.100128174,22.0,28.7,0.0
40.492817,0.16107178,23.2,24.8,0.0
40.490685,0.22201538,21.8,11.3,0.0
40.48851,0.28292847,22.0,10.6,0.0
40.4863,0.34384155,23.7,14.8,0.0
40.484066,0.40475464,26.0,10.7,0.0
40.48178,0.46566772,26.0,8.9,0.0
40.47946,0.5265808,25.0,18.7,0.0
40.47712,0.5874939,25.1,23.1,0.0
40.47473,0.64837646,25.3,23.3,0.0
40.472313,0.70928955,25.5,23.8,0.0
40.46986,0.7701721,25.7,24.4,0.0
40.467365,0.8310547,25.7,25.0,0.0
40.464844,0.89193726,25.7,25.6,0.0
40.46228,0.9528198,25.7,26.2,0.0
40.459686,1.0136719,25.8,26.4,0.0
40.457054,1.0745544,25.9,26.0,0.0
40.45439,1.1354065,25.8,25.9,0.0
40.45168,1.1962585,25.8,26.4,0.0
40.448956,1.2571106,25.8,26.4,0.0
40.446186,1.3179626,25.8,26.1,0.0
40.44338,1.3787842,25.9,25.7,0.0
40.440525,1.4396057,25.9,25.3,0.0
40.437645,1.5004272,25.9,25.1,0.0
40.43474,1.5612488,26.0,24.8,0.0
40.43179,1.6220703,26.1,24.3,0.0
40.42881,1.6828918,26.3,23.6,0.0
40.425785,1.7436829,26.5,23.1,0.0
40.42274,1.8044739,26.5,22.9,0.0
40.419643,1.8652649,26.5,22.7,0.0
40.416523,1.9260559,26.5,22.6,0.0
40.413364,1.9868164,26.4,22.7,0.0
40.410175,2.0476074,26.4,22.8,0.0
40.406944,2.108368,26.4,22.7,0.0
40.40368,2.1691284,26.4,22.5,0.0
40.400387,2.229889,26.4,22.5,0.0
40.39705,2.290619,26.4,22.6,0.0
40.39368,2.3513489,26.4,22.8,0.0
40.390278,2.4120789,26.3,23.0,0.0
40.386833,2.4728088,26.1,23.3,0.0
40.383366,2.5335388,26.1,23.8,0.0
40.379852,2.5942383,26.0,24.1,0.0
40.37631,2.6549377,26.1,24.3,0.0
40.372734,2.7156372,26.1,24.3,0.0
40.369118,2.7763367,26.1,24.2,0.0
40.365475,2.8370056,26.1,24.0,0.0
40.36179,2.897705,26.0,23.8,0.0
40.35807,2.958374,26.0,23.6,0.0
40.354317,3.0190125,25.9,23.5,0.0
40.350533,3.0796814,25.8,23.5,0.0
40.346706,3.1403198,25.7,23.6,0.0
40.342834,3.2009583,25.6,23.8,0.0
40.338947,3.2615967,25.5,24.0,0.0
40.335014,3.3222046,25.5,24.3,0.0
40.331055,3.3828125,25.5,24.4,0.0
40.327053,3.4434204,25.5,23.7,0.0
40.323017,3.5040283,25.6,22.3,0.0
40.318947,3.5646057,25.6,21.0,0.0
40.314854,3.6252136,25.7,20.4,0.0
40.3107,3.6857605,25.9,20.9,0.0
40.306534,3.746338,26.1,21.2,0.0
40.302334,3.8068848,26.5,22.0,0.0
40.29808,3.8674316,26.8,24.5,0.0
40.2938,3.9279785,27.1,28.9,0.0
40.289494,3.9885254,27.2,33.3,0.0
40.285137,4.0490417,27.3,37.4,0.0
40.28076,4.109558,27.3,41.7,0.0
40.27634,4.1700745,27.4,46.1,0.0
40.27189,4.2305603,27.3,46.6,0.0
40.267403,4.291046,27.0,41.1,0.0
40.26288,4.351532,26.8,37.6,0.0
40.258316,4.4119873,26.7,36.4,0.0
40.25373,4.472473,26.8,39.9,0.0
40.24911,4.532898,27.1,47.3,0.0
40.244442,4.5933533,27.3,51.0,0.0
40.239742,4.653778,27.4,52.2,0.0
40.235023,4.714203,27.4,52.5,0.0
40.23025,4.7746277,27.4,52.5,0.0
40.22545,4.835022,27.4,52.4,0.0
40.220615,4.895447,27.3,52.1,0.0
40.215744,4.9558105,27.3,51.5,0.0
40.210835,5.016205,27.2,50.8,0.0
40.2059,5.0765686,27.2,50.2,0.0
40.20092,5.1369324,27.1,49.8,0.0
40.19591,5.1972656,27.2,50.2,0.0
40.190876,5.257599,27.0,47.2,0.0
40.185795,5.317932,27.0,42.9,0.0
40.180683,5.3782654,26.9,42.2,0.0
40.17553,5.438568,26.8,41.7,0.0
40.170345,5.498871,26.7,40.7,0.0
40.16514,5.559143,26.7,38.7,0.0
40.159885,5.6194153,26.6,36.9,0.0
40.1546,5.6796875,26.5,35.7,0.0
40.14928,5.739929,26.5,34.5,0.0
40.14392,5.8002014,26.5,34.6,0.0
40.13853,5.8604126,26.4,34.0,0.0
40.13311,5.9206543,26.5,35.2,0.0
40.127647,5.9808655,26.3,28.7,0.0
40.12215,6.0410767,26.2,24.8,0.0
40.116623,6.1012573,26.2,23.2,0.0
40.111057,6.161438,26.2,22.1,0.0
40.157078,-13.168732,20.7,48.1,0.0
40.16265,-13.1085205,20.7,48.2,0.0
40.168186,-13.048279,20.6,47.0,0.0
40.173683,-12.988037,20.4,44.0,0.0
40.179146,-12.927765,20.2,41.6,0.0
40.18458,-12.867493,20.2,41.5,0.0
40.189976,-12.80722,20.2,40.6,0.0
40.19533,-12.746948,20.2,40.5,0.0
40.20065,-12.6866455,20.3,40.8,0.0
40.205944,-12.626312,20.3,41.4,0.0
40.2112,-12.5660095,20.3,41.7,0.0
40.216427,-12.505676,20.3,42.0,0.0
40.22161,-12.4453125,20.3,42.2,0.0
40.226753,-12.384979,20.3,42.3,0.0
40.231876,-12.3246155,20.3,42.2,0.0
40.23696,-12.264252,20.3,41.9,0.0
40.242012,-12.203857,20.3,42.1,0.0
40.24703,-12.143463,20.4,43.7,0.0
40.252,-12.083069,20.6,43.8,0.0
40.256943,-12.022644,20.6,43.1,0.0
40.26186,-11.962219,20.6,42.9,0.0
40.26673,-11.901794,20.6,42.8,0.0
40.27157,-11.841339,20.6,42.4,0.0
40.276367,-11.780914,20.5,41.9,0.0
40.28114,-11.720428,20.5,41.6,0.0
40.28588,-11.659973,20.5,41.3,0.0
40.290573,-11.599487,20.5,41.2,0.0
40.29524,-11.539001,20.4,41.2,0.0
40.299873,-11.478516,20.4,41.5,0.0
40.304462,-11.417999,20.3,41.8,0.0
40.309032,-11.357483,20.3,42.2,0.0
40.31355,-11.296967,20.3,42.5,0.0
40.31805,-11.23642,20.4,42.9,0.0
40.3225,-11.175873,20.5,43.2,0.0
40.326923,-11.115326,20.7,43.5,0.0
40.33131,-11.054779,20.9,43.7,0.0
40.335667,-10.994202,21.0,43.7,0.0
40.339973,-10.933624,21.1,43.2,0.0
40.344257,-10.873047,21.2,42.2,0.0
40.348515,-10.812439,21.1,41.1,0.0
40.352722,-10.751831,20.9,40.2,0.0
40.356895,-10.691223,20.7,39.9,0.0
40.361034,-10.630615,20.6,40.1,0.0
40.36515,-10.569977,20.5,40.5,0.0
40.36922,-10.509338,20.5,40.9,0.0
40.373257,-10.4487,20.5,41.3,0.0
40.377254,-10.388062,20.6,41.5,0.0
40.38123,-10.327393,20.8,41.5,0.0
40.385162,-10.266724,21.0,41.5,0.0
40.389053,-10.206055,21.2,41.5,0.0
40.39292,-10.145355,21.3,41.7,0.0
40.396748,-10.084656,21.4,41.8,0.0
40.40054,-10.023987,21.5,41.5,0.0
40.404297,-9.963257,21.6,40.9,0.0
40.408016,-9.902557,21.6,39.7,0.0
40.411697,-9.841827,21.5,38.3,0.0
40.41536,-9.781097,21.2,36.9,0.0
40.41897,-9.720367,21.0,36.1,0.0
40.422558,-9.659637,20.9,35.8,0.0
40.426094,-9.598877,20.8,35.5,0.0
40.42962,-9.538116,20.8,35.6,0.0
40.433086,-9.477356,20.9,36.0,0.0
40.436535,-9.416595,21.2,36.3,0.0
40.43994,-9.355804,21.8,35.7,0.0
40.443314,-9.295013,22.0,34.0,0.0
40.446644,-9.234222,21.3,32.0,0.0
40.44995,-9.173431,20.4,31.1,0.0
40.453224,-9.11264,20.8,31.4,0.0
40.456448,-9.051819,20.9,31.3,0.0
40.45965,-8.990997,21.6,30.8,0.0
40.462803,-8.930176,22.7,29.6,0.0
40.465927,-8.869354,24.0,27.5,0.0
40.469017,-8.808533,24.4,24.0,0.0
40.472073,-8.747681,27.7,17.1,0.0
40.475094,-8.686829,28.5,15.7,0.0
40.47808,-8.625977,28.4,17.0,0.0
40.48103,-8.5651245,27.9,15.0,0.0
40.483944,-8.504242,26.6,13.1,0.0
40.486824,-8.44339,32.8,16.6,0.0
40.489666,-8.382507,32.6,28.0,0.0
40.49248,-8.321625,31.1,29.6,0.0
40.495255,-8.260742,29.5,29.8,0.0
40.49799,-8.199829,29.0,27.1,0.0
40.500698,-8.138947,28.9,22.6,0.0
40.50337,-8.078033,28.6,21.3,0.0
40.505997,-8.01712,28.8,22.8,0.0
40.508595,-7.9562073,29.2,28.1,0.0
40.511154,-7.895294,28.7,33.8,0.0
40.51369,-7.8343506,28.9,36.4,0.0
40.51618,-7.7734375,28.8,40.7,0.0
40.518642,-7.712494,28.6,43.0,0.0
40.521057,-7.6515503,28.4,42.3,0.0
40.52345,-7.5906067,27.6,39.4,0.0
40.5258,-7.529663,26.0,34.8,0.0
40.528107,-7.468689,23.9,26.6,0.0
40.53039,-7.4077454,21.0,15.7,0.0
40.53263,-7.3467712,22.1,17.7,0.0
40.53485,-7.285797,25.3,24.3,0.0
40.53702,-7.224823,23.6,25.3,0.0
40.539154,-7.163849,23.3,24.5,0.0
40.541256,-7.1028748,23.3,22.1,0.0
40.54334,-7.0419006,23.8,22.6,0.0
40.54536,-6.980896,23.9,22.9,0.0
40.54736,-6.919922,23.4,20.4,0.0
40.54933,-6.858917,23.4,18.2,0.0
40.55126,-6.7979126,22.5,15.0,0.0
40.553154,-6.736908,21.1,12.7,0.0
40.555008,-6.6759033,20.7,11.9,0.0
40.556828,-6.6148987,23.1,15.8,0.0
40.558613,-6.5538635,24.5,26.8,0.0
40.560368,-6.492859,24.3,35.1,0.0
40.56208,-6.4318237,23.5,37.6,0.0
40.563766,-6.3707886,22.2,33.9,0.0
40.565407,-6.3097534,21.5,25.4,0.0
40.56702,-6.248749,20.4,22.2,0.0
40.56859,-6.187683,19.7,18.6,0.0
40.570137,-6.126648,19.8,22.5,0.0
40.571636,-6.065613,19.9,25.3,0.0
40.5731,-6.0045776,20.4,22.3,0.0
40.574535,-5.943512,20.7,22.6,0.0
40.575935,-5.882477,21.1,27.0,0.0
40.5773,-5.821411,21.4,23.1,0.0
40.578617,-5.7603455,18.8,13.4,0.0
40.579914,-5.6993103,18.3,10.2,0.0
40.581177,-5.6382446,19.2,12.1,0.0
40.582394,-5.577179,21.1,19.1,0.0
40.58358,-5.5161133,20.5,23.4,0.0
40.58473,-5.4550476,20.2,26.2,0.0
40.585846,-5.3939514,19.7,28.0,0.0
40.586926,-5.3328857,19.2,28.6,0.0
40.58797,-5.27182,18.5,28.1,0.0
40.588978,-5.210724,17.8,27.1,0.0
40.589947,-5.149658,17.2,24.2,0.0
40.590893,-5.088562,17.3,21.4,0.0
40.591793,-5.0274963,18.2,21.1,0.0
40.592663,-4.9664,19.2,25.7,0.0
40.59349,-4.905304,19.3,23.0,0.0
40.594288,-4.8442383,19.2,20.4,0.0
40.595047,-4.783142,18.2,14.7,0.0
40.59577,-4.722046,17.0,14.0,0.0
40.596466,-4.6609497,17.6,15.5,0.0
40.597122,-4.5998535,17.9,19.6,0.0
40.597736,-4.5387573,17.9,22.2,0.0
40.598328,-4.477661,17.6,23.9,0.0
40.598877,-4.416565,17.6,24.3,0.0
40.59938,-4.3554688,18.1,25.4,0.0
40.59987,-4.2943726,18.7,24.4,0.0
40.600307,-4.2332764,18.4,22.9,0.0
40.60072,-4.1721497,21.2,14.5,0.0
40.601086,-4.1110535,20.8,7.2,0.0
40.601425,-4.0499573,25.5,13.7,0.0
40.601727,-3.988861,24.8,21.1,0.0
40.60199,-3.9277344,24.0,23.8,0.0
40.60222,-3.8666382,24.1,27.9,0.0
40.602413,-3.805542,23.7,33.3,0.0
40.602577,-3.7444153,24.8,26.8,0.0
40.602703,-3.683319,24.4,24.9,0.0
40.602787,-3.622223,24.5,23.8,0.0
40.602837,-3.5610962,23.3,29.6,0.0
40.60285,-3.5,22.7,32.9,0.0
40.602837,-3.4389038,22.2,30.4,0.0
40.602787,-3.377777,22.1,32.2,0.0
40.602703,-3.316681,22.0,31.0,0.0
40.602577,-3.2555847,22.2,26.7,0.0
40.602413,-3.194458,21.5,21.5,0.0
40.60222,-3.1333618,20.1,20.4,0.0
40.60199,-3.0722656,19.4,19.9,0.0
40.601727,-3.011139,19.4,21.6,0.0
40.601425,-2.9500427,19.4,25.4,0.0
40.601086,-2.8889465,19.0,30.2,0.0
40.60072,-2.8278503,18.5,33.5,0.0
40.600307,-2.7667236,18.8,32.8,0.0
40.59987,-2.7056274,19.5,26.8,0.0
40.59938,-2.6445312,17.9,15.6,0.0
40.598877,-2.583435,16.2,15.2,0.0
40.598328,-2.5223389,17.0,16.0,0.0
40.597736,-2.4612427,17.1,19.8,0.0
40.597122,-2.4001465,18.1,16.0,0.0
40.596466,-2.3390503,19.1,18.6,0.0
40.59577,-2.277954,19.0,20.4,0.0
40.595047,-2.216858,18.2,20.8,0.0
40.594288,-2.1557617,17.2,19.4,0.0
40.59349,-2.094696,16.2,17.5,0.0
40.592663,-2.0335999,15.2,14.4,0.0
40.591793,-1.9725037,13.4,11.7,0.0
40.590893,-1.911438,14.0,11.1,0.0
40.589947,-1.8503418,13.8,9.6,0.0
40.588978,-1.7892761,13.4,9.1,0.0
40.58797,-1.7281799,12.1,7.2,0.0
40.586926,-1.6671143,13.2,4.0,0.0
40.585846,-1.6060486,14.8,5.6,0.0
40.58473,-1.5449524,15.0,8.3,0.0
40.58358,-1.4838867,15.3,11.2,0.0
40.582394,-1.422821,16.1,13.8,0.0
40.581177,-1.3617554,17.8,15.2,0.0
40.579914,-1.3006897,18.5,12.1,0.0
40.578617,-1.2396545,18.7,13.0,0.0
40.5773,-1.1785889,17.2,11.0,0.0
40.575935,-1.1175232,16.8,8.8,0.0
40.574535,-1.056488,17.0,7.8,0.0
40.5731,-0.99542236,16.6,9.3,0.0
40.571636,-0.9343872,15.1,9.2,0.0
40.570137,-0.87335205,13.9,6.5,0.0
40.56859,-0.8123169,14.6,4.1,0.0
40.56702,-0.7512512,15.1,2.0,0.0
40.565407,-0.6902466,14.6,1.7,0.0
40.563766,-0.6292114,13.7,4.0,0.0
40.56208,-0.56817627,13.4,4.6,0.0
40.560368,-0.5071411,11.1,8.5,0.0
40.558613,-0.44613647,12.1,13.0,0.0
40.556828,-0.38510132,16.2,17.7,0.0
40.555008,-0.32409668,16.3,14.5,0.0
40.553154,-0.26309204,15.9,14.0,0.0
40.55126,-0.2020874,15.8,12.0,0.0
40.54933,-0.14108276,14.9,10.2,0.0
40.54736,-0.080078125,14.4,10.6,0.0
40.54536,-0.019104004,16.9,18.2,0.0
40.54334,0.041900635,19.3,25.3,0.0
40.541256,0.102874756,20.8,26.7,0.0
40.539154,0.16384888,22.6,26.6,0.0
40.53702,0.224823,23.2,18.1,0.0
40.53485,0.28579712,22.0,10.5,0.0
40.53263,0.34677124,23.1,11.6,0.0
40.53039,0.40774536,23.0,11.0,0.0
40.528107,0.46868896,25.9,7.9,0.0
40.5258,0.5296631,24.8,12.8,0.0
40.52345,0.5906067,25.0,21.5,0.0
40.521057,0.6515503,25.2,23.8,0.0
40.518642,0.7124939,25.5,24.1,0.0
40.51618,0.7734375,25.6,24.4,0.0
40.51369,0.8343506,25.7,25.0,0.0
40.511154,0.8952942,25.7,25.7,0.0
40.508595,0.9562073,25.7,26.5,0.0
40.505997,1.0171204,25.8,26.7,0.0
40.50337,1.0780334,25.8,26.4,0.0
40.500698,1.1389465,25.8,26.7,0.0
40.49799,1.1998291,25.7,27.2,0.0
40.495255,1.2607422,25.8,27.1,0.0
40.49248,1.3216248,25.8,26.7,0.0
40.489666,1.3825073,25.8,26.3,0.0
40.486824,1.4433899,25.9,25.9,0.0
40.483944,1.504242,25.9,25.7,0.0
40.48103,1.5651245,26.0,25.4,0.0
40.47808,1.6259766,26.2,24.9,0.0
40.475094,1.6868286,26.3,24.2,0.0
40.472073,1.7476807,26.4,23.7,0.0
40.469017,1.8085022,26.5,23.4,0.0
40.465927,1.8693542,26.5,23.2,0.0
40.462803,1.9301758,26.5,23.1,0.0
40.45965,1.9909973,26.4,23.0,0.0
40.456448,2.0518188,26.4,23.0,0.0
40.453224,2.1126404,26.4,23.0,0.0
40.44995,2.1734314,26.4,22.8,0.0
40.446644,2.2342224,26.4,22.7,0.0
40.443314,2.2950134,26.4,22.8,0.0
40.43994,2.3558044,26.4,23.1,0.0
40.436535,2.4165955,26.3,23.3,0.0
40.433086,2.477356,26.2,23.7,0.0
40.42962,2.5381165,26.1,24.2,0.0
40.426094,2.598877,26.0,24.5,0.0
40.422558,2.6596375,26.0,24.8,0.0
40.41897,2.7203674,26.0,24.9,0.0
40.41536,2.7810974,26.0,24.9,0.0
40.411697,2.8418274,26.1,24.9,0.0
40.408016,2.9025574,26.1,24.8,0.0
40.404297,2.9632568,26.0,24.8,0.0
40.40054,3.0239868,25.9,24.8,0.0
40.396748,3.0846558,25.9,24.6,0.0
